gs_cat,gs_subcat,gs_name,gene_symbol,entrez_gene,ensembl_gene,human_gene_symbol,human_entrez_gene,human_ensembl_gene,gs_id,gs_pmid,gs_geoid,gs_exact_source,gs_url,gs_description,taxon_id,ortholog_sources,num_ortholog_sources
C2,CP:KEGG,ABC_TRANSPORTERS,abcb11b,571189,ENSDARG00000070078,ABCB11,8647,ENSG00000073734,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,8
C2,CP:KEGG,ABC_TRANSPORTERS,abcb5,798527,ENSDARG00000021787,ABCB5,340273,ENSG00000004846,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,OrthoDB|OrthoMCL|Treefam|ZFIN,4
C2,CP:KEGG,ABC_TRANSPORTERS,abcb6a,564067,ENSDARG00000063297,ABCB6,10058,ENSG00000115657,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:KEGG,ABC_TRANSPORTERS,abcb7,566515,ENSDARG00000062795,ABCB7,22,ENSG00000131269,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
C2,CP:KEGG,ABC_TRANSPORTERS,abcb8,548340,ENSDARG00000056672,ABCB8,11194,ENSG00000197150,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|Panther|Treefam|ZFIN,10
C2,CP:KEGG,ABC_TRANSPORTERS,abcb9,570148,ENSDARG00000056200,ABCB9,23457,ENSG00000150967,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,12
C2,CP:KEGG,ABC_TRANSPORTERS,abcc1,100002010,ENSDARG00000104719,ABCC1,4363,ENSG00000103222,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,8
C2,CP:KEGG,ABC_TRANSPORTERS,abcc10,556709,ENSDARG00000077988,ABCC10,89845,ENSG00000124574,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,EggNOG|Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:KEGG,ABC_TRANSPORTERS,abcc12,568482,ENSDARG00000013050,ABCC11,85320,ENSG00000121270,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,OrthoDB|OrthoMCL|Panther,3
C2,CP:KEGG,ABC_TRANSPORTERS,abcc2,393561,ENSDARG00000014031,ABCC2,1244,ENSG00000023839,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|Panther|PhylomeDB|ZFIN,8
C2,CP:KEGG,ABC_TRANSPORTERS,abcc3,323301,ENSDARG00000096662,ABCC3,8714,ENSG00000108846,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,EggNOG|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,7
C2,CP:KEGG,ABC_TRANSPORTERS,abcc4,368620,ENSDARG00000058953,ABCC4,10257,ENSG00000125257,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|Panther|ZFIN,8
C2,CP:KEGG,ABC_TRANSPORTERS,abcc5,336147,ENSDARG00000061233,ABCC5,10057,ENSG00000114770,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:KEGG,ABC_TRANSPORTERS,abcc6a,566555,ENSDARG00000016750,ABCC6,368,ENSG00000091262,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,5
C2,CP:KEGG,ABC_TRANSPORTERS,abcc6b.2,100002917,ENSDARG00000094901,ABCC6,368,ENSG00000091262,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,5
C2,CP:KEGG,ABC_TRANSPORTERS,abcc8,553281,ENSDARG00000051879,ABCC8,6833,ENSG00000006071,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:KEGG,ABC_TRANSPORTERS,abcc9,561160,ENSDARG00000015985,ABCC9,10060,ENSG00000069431,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,12
C2,CP:KEGG,ABC_TRANSPORTERS,abcd1,566367,ENSDARG00000074876,ABCD1,215,ENSG00000101986,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:KEGG,ABC_TRANSPORTERS,abcd2,100537809,ENSDARG00000059409,ABCD2,225,ENSG00000173208,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,Ensembl|OrthoDB|OrthoMCL|ZFIN,4
C2,CP:KEGG,ABC_TRANSPORTERS,abcd3a,406803,ENSDARG00000104085,ABCD3,5825,ENSG00000117528,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
C2,CP:KEGG,ABC_TRANSPORTERS,abcd4,767748,ENSDARG00000061770,ABCD4,5826,ENSG00000119688,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
C2,CP:KEGG,ABC_TRANSPORTERS,abcg1,556979,ENSDARG00000063475,ABCG1,9619,ENSG00000160179,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:KEGG,ABC_TRANSPORTERS,abcg2d,735310,ENSDARG00000016818,ABCG2,9429,ENSG00000118777,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,EggNOG|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,7
C2,CP:KEGG,ABC_TRANSPORTERS,abcg4b,794238,ENSDARG00000078068,ABCG4,64137,ENSG00000172350,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
C2,CP:KEGG,ABC_TRANSPORTERS,abcg5,557317,ENSDARG00000063078,ABCG5,64240,ENSG00000138075,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,8
C2,CP:KEGG,ABC_TRANSPORTERS,abcg8,100136850,ENSDARG00000063059,ABCG8,64241,ENSG00000143921,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,Ensembl|HomoloGene|Inparanoid|OrthoDB|OrthoMCL|Panther|ZFIN,7
C2,CP:KEGG,ABC_TRANSPORTERS,cftr,559080,ENSDARG00000041107,CFTR,1080,ENSG00000001626,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
C2,CP:KEGG,ABC_TRANSPORTERS,tap1,100333043,ENSDARG00000079766,TAP1,6890,ENSG00000168394,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:KEGG,ABC_TRANSPORTERS,tap2a,368771,ENSDARG00000036787,TAP2,6891,ENSG00000204267,M11911,,,hsa02010,http://www.genome.jp/kegg/pathway/hsa/hsa02010.html,ABC transporters,7955,HomoloGene|OMA|OrthoDB|OrthoMCL|Panther,5
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,akt1,101910198,ENSDARG00000099657,AKT1,207,ENSG00000142208,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,NCBI|OMA|OrthoDB|ZFIN,4
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,akt2,378972,ENSDARG00000011219,AKT2,208,ENSG00000105221,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,11
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,akt3a,560549,ENSDARG00000104810,AKT3,10000,ENSG00000117020,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|ZFIN,8
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,araf,403063,ENSDARG00000054533,ARAF,369,ENSG00000078061,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,11
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,badb,58100,ENSDARG00000054937,BAD,572,ENSG00000002330,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,EggNOG|Inparanoid|OrthoDB|Panther|PhylomeDB|Treefam|ZFIN,7
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,braf,403065,ENSDARG00000017661,BRAF,673,ENSG00000157764,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,ccna1,404206,ENSDARG00000043236,CCNA1,8900,ENSG00000133101,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,ccnd1,30222,ENSDARG00000101637,CCND1,595,ENSG00000110092,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|ZFIN,10
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,cebpa,140815,ENSDARG00000036074,CEBPA,1050,ENSG00000245848,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,12
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,chuk,393287,ENSDARG00000011662,CHUK,1147,ENSG00000213341,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|Panther|Treefam|ZFIN,10
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,eif4ebp1,799566,ENSDARG00000043608,EIF4EBP1,1978,ENSG00000187840,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,EggNOG|Ensembl|HomoloGene|OrthoDB|Panther|Treefam|ZFIN,7
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,flt3,566708,ENSDARG00000058503,FLT3,2322,ENSG00000122025,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,EggNOG|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,grb2b,406308,ENSDARG00000038059,GRB2,2885,ENSG00000177885,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,EggNOG|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,hrasb,553656,ENSDARG00000005651,HRAS,3265,ENSG00000174775,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|Panther|PhylomeDB|Treefam|ZFIN,9
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,ikbkb,563560,ENSDARG00000079123,IKBKB,3551,ENSG00000104365,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,ikbkg,541530,ENSDARG00000017037,IKBKG,8517,ENSG00000269335,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,jupb,100330886,ENSDARG00000059067,JUP,3728,ENSG00000173801,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,EggNOG|Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,kita,30256,ENSDARG00000043317,KIT,3815,ENSG00000157404,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,EggNOG|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,kitb,497629,ENSDARG00000056133,KIT,3815,ENSG00000157404,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,kras,445289,ENSDARG00000010844,KRAS,3845,ENSG00000133703,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,EggNOG|Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,8
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,lef1,30701,ENSDARG00000031894,LEF1,51176,ENSG00000138795,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,12
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,map2k1,406728,ENSDARG00000007825,MAP2K1,5604,ENSG00000169032,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,map2k2a,563181,ENSDARG00000006609,MAP2K2,5605,ENSG00000126934,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,Ensembl|HomoloGene|NCBI|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,9
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,map2k2b,100002225,ENSDARG00000068918,MAP2K2,5605,ENSG00000126934,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,mapk1,360144,ENSDARG00000027552,MAPK1,5594,ENSG00000100030,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,mapk3,399480,ENSDARG00000070573,MAPK3,5595,ENSG00000102882,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,EggNOG|Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,10
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,mtor,324254,ENSDARG00000053196,MTOR,2475,ENSG00000198793,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,myca,30686,ENSDARG00000045695,MYC,4609,ENSG00000136997,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|Panther|Treefam|ZFIN,8
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,mycb,393141,ENSDARG00000007241,MYC,4609,ENSG00000136997,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,Ensembl|HomoloGene|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,8
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,nfkb1,565756,ENSDARG00000105261,NFKB1,4790,ENSG00000109320,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,Ensembl|NCBI|OrthoDB|OrthoMCL|ZFIN,5
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,nras,30380,ENSDARG00000038225,NRAS,4893,ENSG00000213281,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|Panther|PhylomeDB|ZFIN,10
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,pik3ca,561737,ENSDARG00000075456,PIK3CA,5290,ENSG00000121879,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,EggNOG|Ensembl|HomoloGene|NCBI|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,pik3cb,100002263,ENSDARG00000075253,PIK3CB,5291,ENSG00000051382,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,pik3cd,394174,ENSDARG00000003250,PIK3CD,5293,ENSG00000171608,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,pik3cg,406598,ENSDARG00000017757,PIK3CG,5294,ENSG00000105851,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,EggNOG|Ensembl|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,pik3r1,557176,ENSDARG00000038524,PIK3R1,5295,ENSG00000145675,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,pik3r2,404211,ENSDARG00000018060,PIK3R2,5296,ENSG00000105647,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OrthoDB|Panther|ZFIN,7
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,pik3r3b,100000252,ENSDARG00000034409,PIK3R3,8503,ENSG00000117461,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,10
C2,CP:KEGG,ACUTE_MYELOID_LEUKEMIA,pik3r5,323588,ENSDARG00000102762,PIK3R5,23533,ENSG00000141506,M19888,,,hsa05221,http://www.genome.jp/kegg/pathway/hsa/hsa05221.html,Acute myeloid leukemia,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|Panther|ZFIN,8
